date,logreturn,garch_volatility,daily_sentiment_mean,daily_sentiment_std,sentiment_rolling_mean,sentiment_rolling,article_count
2018-02-14,-0.0036928186917027,0.9985240920086692,0.1235474467707368,0.3426928825242541,0.0623741800113557,0.0623741800113557,13
2018-02-15,0.0042382236684079,0.9655038801665862,0.3445861256681383,0.468478421698348,0.2191268479164977,0.2191268479164977,25
2018-02-16,-0.0088771974425149,0.931014903557662,0.3817953448141775,0.406310419258854,0.3802232492122125,0.3802232492122125,31
2018-02-19,-0.0070952702880844,0.9383034299323652,0.5152303447248414,0.3250100523126101,0.4032727837821643,0.4032727837821643,32
2018-02-20,-0.0017358770846747,0.9298293356543874,0.3763781264091709,0.4416884377655295,0.4096311839303709,0.4096311839303709,28
2018-02-21,0.003569718731482,0.8945614682161775,0.3424765583700858,0.4003267894957699,0.4017674266415525,0.4017674266415525,13
2018-02-22,-0.0014196242279203,0.8623952789187177,0.4218907105295281,0.3544613044655214,0.397220126410823,0.397220126410823,19
2018-02-23,0.010381515779008,0.8304789647501366,0.4217463772511109,0.375542575538331,0.4155444234569475,0.4155444234569475,16
2018-02-26,0.0086886119084176,0.8488561209512765,0.2803406917490065,0.5336114533127587,0.3022222310169845,0.3022222310169845,20
2018-02-27,-0.002677764703635,0.8494356107132042,0.3592649796977639,0.5566891438862998,0.2896970848506317,0.2896970848506317,20
2018-02-28,-0.005839305714195,0.8221973912141188,0.1983320939554167,0.3204617759652027,0.2450142281914928,0.2450142281914928,14
2018-03-01,-0.0032933705438877,0.8145435649987849,0.3243291090641703,0.5937351437804034,0.2523287178881999,0.2523287178881999,14
2018-03-05,-0.0095594759578815,0.7922733158990191,0.2670419207390617,0.4625349429776668,0.2482363498058817,0.2482363498058817,17
2018-03-06,-0.0106366569240448,0.8225862537064054,0.1958387243794277,0.4608452981178131,0.2225382728689332,0.2225382728689332,8
2018-03-07,-0.0093170999384615,0.8614002337789862,0.3439177424491693,0.5326590314332096,0.2448021336801022,0.2448021336801022,12
2018-03-08,0.008672981093711,0.8806166695992403,0.3933113609673455,0.5815952911959508,0.2625490936560228,0.2625490936560228,8
2018-03-09,-0.0015438368683495,0.8780401506161428,0.3941414280032569,0.2671624606626345,0.3188502353076523,0.3188502353076523,11
2018-03-12,0.0188448453263506,0.8454596383082985,0.6681690852856264,0.292967379851905,0.345995552543212,0.345995552543212,8
2018-03-13,0.0005227507223954,0.977481916729374,-0.1145174487360886,0.5359730751620091,0.2444297906025253,0.2444297906025253,14
2018-03-14,-0.0015308007692338,0.9363998681562394,0.3989186078648675,0.5260088000720595,0.2453852265748474,0.2453852265748474,11
2018-03-15,-0.0048866185464449,0.9002435090702461,0.2670451838692481,0.4733097587639921,0.2530801345675869,0.2530801345675869,11
2018-03-16,-0.0160545978679463,0.880020013597616,-0.0146024925634264,0.726909918786622,0.2410025871440454,0.2410025871440454,12
2018-03-19,-0.0099462005278247,0.9841024069008468,0.4905052628368139,0.3887674026856266,0.2634731130522083,0.2634731130522083,5
2018-03-20,0.0029774200184666,0.9959557401105628,0.1115019998202721,0.5250174556598752,0.2323644762424131,0.2323644762424131,6
2018-03-21,0.0030474383256294,0.9561602885135072,0.2109205092170409,0.6194346385917877,0.2774690765985066,0.2774690765985066,7
2018-03-22,-0.0039960585982851,0.9188727468743336,-0.0623344324529171,0.587243619386147,0.251308609983396,0.251308609983396,5
2018-03-23,-0.0116047001015945,0.8925825651624751,0.3953269260236993,0.4075721701269689,0.2291840530889818,0.2291840530889818,8
2018-03-26,0.0131754661607952,0.9334224568253956,-0.0569988037459552,0.3906479136317039,0.2667339078942314,0.2667339078942314,4
2018-03-27,0.0052671078846415,0.9697350135063492,0.4210366945092876,0.6849321240710458,0.3634081332866724,0.3634081332866724,6
