date,logreturn,garch_volatility,daily_sentiment_mean,daily_sentiment_std,sentiment_rolling_mean,sentiment_rolling,article_count,regime,predicted_regime
1273017600000000000,-0.0045944165309339,-0.3866884399149993,0.41359429107733525,0.09516000649003307,-0.5485126147378604,-0.5485126147378604,1.627346688454885,0.00010167909276428444,0
1273104000000000000,-0.0066661636744762,-0.42260009797383735,-0.054088432291009174,0.35917159748234445,0.07272234243046917,0.07272234243046917,1.627346688454885,0.0008760552869096587,0
1273190400000000000,-0.0144034568075265,-0.43848391193982994,-0.1107290489465871,0.5161324297281302,0.20050212352489324,0.20050212352489324,2.205334908612759,0.0091137566204886,0
1273449600000000000,0.0343857440395936,-0.3420456464309982,-1.0488309518390069,0.5094635228020988,-1.393130560460599,-1.393130560460599,-0.2992807120713603,0.09955118006509159,0
1273536000000000000,-0.0111233645861763,0.18757472195844482,-0.5650169164895853,0.4662156152720054,-1.55690252047064,-1.55690252047064,-0.4919434521239849,0.8629683065794712,1
1273622400000000000,0.0039833723565122,0.1651668599387864,-0.7718550739656687,0.24448122488911841,-1.7688184896905919,-1.7688184896905919,0.856695728244387,0.9620769078577779,1
1273708800000000000,0.0043055347402521,0.08533230912943564,-0.328530588708419,0.6367118747447844,-1.2489817913687826,-1.2489817913687826,0.856695728244387,0.9788234060115946,1
1273795200000000000,-0.0166274426039294,0.011021236774759868,-0.200336074341548,0.46191961307346585,-0.9233360333852441,-0.9233360333852441,-0.4919434521239849,0.9856772842419739,1
1274054400000000000,-0.006618516089783,0.08062208270635458,-2.9861352152340115,-2.324361303665428,-1.4863655265483104,-1.4863655265483104,-1.4552571523871076,0.9918094247002064,1
1274140800000000000,0.0012443672728817,0.026594499553737612,0.04236539890529876,0.3140889600792818,-1.3674792934845257,-1.3674792934845257,1.0493584682970116,0.9943854236951539,1
1274227200000000000,-0.0293536983189342,-0.05057272489376181,-0.1593331620374809,0.8950825288336695,-1.3543363047457202,-1.3543363047457202,0.856695728244387,0.9963997908949637,1
1274313600000000000,0.0056652603446742,0.29534834411922495,-0.8325322771943843,-0.30773204835651946,-1.6570535900679695,-1.6570535900679695,0.47137024813913786,0.9998720327357165,1
1274400000000000000,-0.0033304234883113,0.21424507589793898,-0.7718467976751996,0.5102252141275411,-1.4980324826900306,-1.4980324826900306,-0.2992807120713603,0.9999702125924009,1
1274659200000000000,0.0025924395724847,0.13445805314736453,-0.6052241524342417,0.7810872707336309,-0.14937149882358838,-0.14937149882358838,-1.0699316722818586,0.9999463346355857,1
1274745600000000000,-0.0281434662706871,0.053008529822836985,-2.4612230988676727,-1.0958457829859134,-0.6714286875790484,-0.6714286875790484,-0.877268932229234,0.9999108465600223,1
1274832000000000000,0.0227587356083224,0.3449245730233486,-0.5863541582147832,0.6852427465468849,-0.6119712604216675,-0.6119712604216675,0.47137024813913786,0.9999968263953769,1
1274918400000000000,0.0172778241540229,0.4459670107379149,-0.5004756480037755,0.5015334026582294,-1.0452348277022387,-1.0452348277022387,1.0493584682970116,0.9999996174161615,1
1275004800000000000,0.0126023342211595,0.453880392641929,-0.4538669390384028,0.3817816380107084,-1.4658703294459225,-1.4658703294459225,0.47137024813913786,0.9999996711798885,1
1275264000000000000,0.003890538257075,0.40972409890099803,-0.09162996893756688,0.0850785332355372,-0.6438157564599174,-0.6438157564599174,-0.4919434521239849,0.9999993140245566,1
1275350400000000000,-0.0230904922666169,0.31621179547678846,0.43600104845845616,1.084584958361226,-0.3436394522871025,-0.3436394522871025,-0.4919434521239849,0.9999972245362663,1
1275436800000000000,0.0099399521888653,0.453595151932268,-0.30617642639854664,-0.3276834248497231,-0.2962990407070812,-0.2962990407070812,0.47137024813913786,0.9999996621469636,1
1275523200000000000,0.0178971745538566,0.3874247510786251,-0.4159556245534516,-0.23582419378102154,-0.028812985576832904,-0.028812985576832904,0.6640329881917624,0.999999042743869,1
1275609600000000000,0.0048799628367281,0.40942491431950573,1.4314589620188036,-1.6310872278534085,0.34864425765195867,0.34864425765195867,0.6640329881917624,0.9999993076343734,1
1275868800000000000,-0.0199623129105978,0.3188742491504715,-0.6099695746594502,0.27856624676996933,0.32600282903357763,0.32600282903357763,-0.10661797201873578,0.9999973187001734,1
1275955200000000000,-0.0093602986328567,0.4018363937260876,0.31299018260568023,0.4537843554216677,0.5596576110072399,0.5596576110072399,1.4346839484022607,0.9999992129269769,1
1276041600000000000,0.0026432734937479,0.3463140146399782,-1.1271012588243534,-0.056291263819333394,-0.26045799250714635,-0.26045799250714635,1.627346688454885,0.999998080622737,1
